,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,Sign
14,0.2376448227333637,0.3163336657751595,0.3225198105181676,0.3720925040644081,0.3010879996632185,0.2751396078228632,0.3351162232667716,0.2471639262650021,0.2269341257792713,0.3008562839317068,0.2122983874673787,0.191343363285151,0.2453424840249037,0.1902900059240202,0.1749875329197266,0.116056191798602,0.0968180506259453,0.0943553712895072,0.093539638249708,0.0754836791909674,0.0888785136702898,0.0630735357922487,0.0349276205804208,0.0486708573883641,0.112133041322586,0.0304989585466861,0.0756122059038539,0.0991068734201626,0.1445853649006318,0.0539580329946228,0.1121245459683561,0.1424028891153828,0.1876252319638031,0.1110009029569787,0.1465192417371724,0.1740156326080913,1
15,0.2280677977307485,0.3082154342126147,0.316900209264263,0.3773843998533486,0.3043340822746972,0.2839527682746759,0.339603367226531,0.2530115185151692,0.2312336932710605,0.2937939234170585,0.2088383004958945,0.1851337796774826,0.2272113963733019,0.178036498896444,0.1621099169341879,0.1043560019879465,0.1186093779194913,0.1162038802048032,0.1129552686736244,0.0887465567518912,0.136211732199643,0.0858525897566424,0.0183520895565139,0.0452334742050228,0.1613174116325881,0.055920548580533,0.0656021836329574,0.0994677238881535,0.1812691759999626,0.0619466234155865,0.1114258362923111,0.1488945897707381,0.2045763085855557,0.1195524567013488,0.1543663221427346,0.1849152748980116,1
16,0.2161258528642337,0.2966022943855484,0.2888978741900232,0.3582889384230089,0.2802231579351494,0.2524732781879684,0.331099700835132,0.2374588113014544,0.2228286658796841,0.2950414132523909,0.2020421185212957,0.1900347965982455,0.2496339663295271,0.1880944168051796,0.1787136382510314,0.1183275736122626,0.067968522374713,0.0508131976957765,0.0537951686564318,0.0531044838132336,0.0652117886038092,0.080562365787406,0.0493089919213782,0.0560634424742718,0.0567188191710302,0.0452323145704654,0.0545474858789036,0.0688128011650752,0.0823340225178562,0.0438981950066788,0.0892284038693283,0.1098382019793929,0.1314746406216629,0.0892886956261394,0.1191126170933501,0.139187427668304,1
17,0.1897346511019063,0.2633539873604062,0.268265935322366,0.3191698811769868,0.2464950516159084,0.2182302063490795,0.2951505586011768,0.209037123103442,0.1957984335109857,0.2708321241391085,0.1815673073093643,0.1667843216202649,0.2253265433370796,0.1660081269829147,0.1566258782693857,0.126596379440946,0.0701690069331154,0.0477008524867824,0.0466139759562071,0.0496872555489132,0.0720559066163574,0.066054255294175,0.0540760461817981,0.070274460750352,0.0619913015512038,0.0311735569118014,0.0623015357763325,0.0744746478982093,0.0820355723233532,0.041528977349154,0.0888272423471223,0.108830524624093,0.1226282019381892,0.0877635578044869,0.1188444417091315,0.135323506510844,1
18,0.2222662372262956,0.2973419450771174,0.2966532823039701,0.343685769568849,0.2772374181333563,0.2556761005819098,0.310619563893215,0.2285687076750192,0.217677857602935,0.2730069200641449,0.1882485110579322,0.1763180658823696,0.2196218673584588,0.1649924713953384,0.1576154990248441,0.1109964718224908,0.0710000666933035,0.0625410424662009,0.0688736854067209,0.0635181769360823,0.0640035812592345,0.0574891151128634,0.0411662665146802,0.0473545221046812,0.0815226136015784,0.0274427153112972,0.0686229895426728,0.081428302641437,0.1188490949930024,0.0593530890379387,0.112043981296536,0.1323573501179516,0.1699880499351913,0.1190344770567662,0.1510593514492908,0.1699658530555654,1
19,0.2176509897444851,0.28837371270954,0.2756795634736233,0.3322153690985704,0.2707997621437411,0.2542697896364361,0.2990233125052814,0.2204717529378371,0.2052915421522664,0.2603267234118674,0.1810802279649697,0.1651450887912827,0.2056008701118234,0.1579977742964139,0.1493950675191224,0.0868557911802313,0.0973035910090448,0.0992997260207988,0.1000762749441828,0.0794098858189272,0.0941172526553838,0.0676298827935156,0.0159478247021359,0.0225982318082162,0.1169391750256351,0.0411776526644882,0.0553596022830115,0.0771366424646296,0.1419314719853771,0.0552584662907549,0.0978880450026336,0.1242481223564721,0.1750683252885216,0.1098897623043373,0.1362212821372059,0.1558059384370904,1
20,0.2060764898035106,0.2807860148215076,0.2781387908573122,0.3270821142218973,0.2625074013645259,0.2379655272741709,0.2962507294659206,0.216029634316952,0.2020270382497032,0.2649825488144893,0.1825332275386979,0.1650721937256476,0.2199497502420009,0.1656477076471622,0.1509208452283807,0.112503464854042,0.0606217781558896,0.04849187825813,0.0521333534972744,0.048197952287491,0.0632196157657997,0.0597697272668113,0.0449404208277804,0.0545550464670641,0.0680131893234457,0.027384351226755,0.0637120376307613,0.077906887289124,0.1000916833669993,0.0523151964621116,0.0984017078637582,0.1218243962858048,0.1518167973043377,0.1048422828731544,0.1313155397921476,0.1537337119691187,1
21,0.1922139011121872,0.264267700744077,0.2735895933653159,0.3148162895605456,0.2442683966352898,0.2178666471484254,0.2871161296795864,0.2035532985209306,0.1879297456966648,0.2646784190747692,0.1796761794176709,0.1624140652776596,0.2245853439866475,0.168964457401571,0.155519399725071,0.1138454655198008,0.0679510571306858,0.0551630319377523,0.0530454207129072,0.0471269038357014,0.0564513829384792,0.048495881955877,0.0496340568882346,0.0659987409196805,0.0645369081101486,0.0190594209095924,0.071361818577017,0.0859243263302577,0.0960927259881382,0.049194382038352,0.0974255267221833,0.1209158432387459,0.1440918823081899,0.096206784619677,0.1235201673059878,0.1458603274988426,1
22,0.211811301345098,0.2844638785523279,0.2864345590136036,0.3314980461907244,0.2628177542956545,0.2403298407067354,0.295410360047976,0.2133528639086118,0.1981278881608971,0.2605814849728394,0.1778223388271344,0.163466781580658,0.2099210729275985,0.1568057490419557,0.1494813254778546,0.1084598643208513,0.0803984235988958,0.0820251108104913,0.0850512029393081,0.0713784447563743,0.0619708132952385,0.0536538780360092,0.0374735389797886,0.0503641558851262,0.0838681644818764,0.0266100395782,0.0732380900206955,0.0905168589922624,0.1170906663623332,0.0565947252858663,0.1119840419083648,0.1343647022892905,0.1610876095855093,0.1095780931201828,0.1446875149454943,0.1627625245032031,1
23,0.1850508871327887,0.2540033191410102,0.2640641961217006,0.3184540730049646,0.252246853312713,0.2273541912947424,0.2844416011102882,0.2015368685393444,0.1808790549367294,0.2499694382913575,0.1673565683941396,0.1472994413805678,0.2024866593013947,0.1529736722046905,0.1393786814445004,0.0961292428814161,0.1019466861526823,0.1035352016734771,0.1037879283470374,0.0815160132424997,0.1005679923223655,0.0677416213112171,0.0163755723397742,0.0390091719883413,0.1216069506862392,0.0377016936650006,0.062550849593122,0.0893572899955354,0.1414703691636782,0.0455148482075986,0.0985638384012119,0.1288510544652252,0.1658242781647332,0.0937114389580301,0.1267197991162497,0.1519260836731908,1
24,0.2199743759838886,0.3028767185381199,0.3755566469281712,0.3808607151688606,0.2868492579172098,0.2190706528230589,0.404101050740564,0.2819843599151841,0.2201753681053834,0.3804022153048681,0.2629200412731194,0.2138844470191893,0.3162901149467756,0.2399312415180217,0.2089807209873496,0.1804641611218202,0.1753321884290276,0.1275042802189743,0.0857780418012681,0.0651055036167516,0.1045811181725855,0.0831971748994563,0.1334111378224936,0.1968957431591708,0.0867809205478652,0.0364895918211153,0.0995615311710265,0.1576996691213113,0.1163553434896922,0.0658961757505999,0.121247848604661,0.1709392783589368,0.1764622157065381,0.1414369514978503,0.1724823007443358,0.1957713219864675,1
25,0.2144781117570619,0.2998073265360108,0.3727365305392953,0.380841690082773,0.2909420747759649,0.2233236823889268,0.3939272972368714,0.2739946270536731,0.2098239657248262,0.3739865173707751,0.2557113429953271,0.2040866786359697,0.3165879841304084,0.2379619862894909,0.2043955708540326,0.1799409052869033,0.1793726011541941,0.1376465014633464,0.0913319031936049,0.0664786480061209,0.0858028557697728,0.0770417271048627,0.1368488211515048,0.2038813767768727,0.0733178244520659,0.0215610400992731,0.10936475691096,0.1699756139216215,0.1161141982680082,0.0726223688539167,0.1269570620368376,0.1752736149392205,0.181930140825875,0.1438392484832737,0.1731178819705114,0.1969821067919957,1
26,0.1697360551531812,0.2208687506311071,0.2658037145040297,0.3033305402424465,0.2492189914704471,0.1993065760310464,0.3140911682453037,0.2482856618169681,0.1903378300410547,0.2905559558739679,0.216144276197394,0.1573771971986213,0.2455766796307513,0.1926496742712361,0.1480183854194609,0.123671275992121,0.0872537490759839,0.0725620051055283,0.0689964691024114,0.0595655597628791,0.0803566968933583,0.0793994279088787,0.0793104206578578,0.1108950173084997,0.0532254580298241,0.0551492435875289,0.0459979034049955,0.0928997054912372,0.0625181839834427,0.0339829177525536,0.053088278067603,0.1101514364288165,0.1078276031134296,0.0648425205062309,0.0854497854179803,0.1235725110338174,1
27,0.1292847865476225,0.1767527597692212,0.2138184327811262,0.2483271203879193,0.195068360534365,0.1538638004161586,0.2567683040748789,0.1878206188560023,0.1455740678062206,0.2366918331523866,0.1681728207326617,0.1299669603589211,0.1964830396832015,0.1527266290613761,0.1278404427869726,0.1017939406236105,0.0812713305581151,0.0612504279869591,0.0453798997491079,0.0324779125768541,0.0485662353166948,0.0452381779440989,0.044609756977403,0.0837970629323049,0.0380962401082038,0.0453181410172166,0.0312374680330775,0.0723686643282883,0.0652428470148437,0.0590890052263152,0.0634987461729412,0.0917470122686141,0.1077554100525838,0.0909526018745093,0.0982947780190884,0.1104563263845638,1
28,0.0381761155893829,0.0531355147787687,0.0667603857172871,0.0634858572060523,0.0800107533283342,0.0904563020750169,0.0604695563744714,0.076158847691361,0.0860346889006051,0.0571845815870422,0.0686746295116821,0.0767209644025802,0.0530468070504237,0.0617366016949359,0.0689912052018812,0.037498851590455,0.061729784577697,0.0633811368834557,0.0569042016326452,0.0460022368693104,0.0433957434282766,0.0193355339020404,0.0177956263284884,0.0249221878567436,0.0428488225837494,0.0127786373825826,0.0112395175903267,0.0213654831152082,0.0427287510730387,0.0140392029862747,0.008266485001393,0.017419599560366,0.0432846504724682,0.0250328253371569,0.0201418157090799,0.0226758418422735,1
29,0.190744644396524,0.2516613118398507,0.3019501554557111,0.3215893232193141,0.2522261950295333,0.1948164615464847,0.3368463150269885,0.245004964379926,0.1809432875399282,0.3188179428633376,0.2239205260414389,0.1614259974482644,0.2639635256914666,0.2024603222527315,0.1606171767992525,0.1523160587125555,0.1144764794555187,0.093294374299074,0.067596125163937,0.0441696202940567,0.0953828260945329,0.0614829564783255,0.0823071543094707,0.1413050567174505,0.0711501112050539,0.0355003303170044,0.0640456299290588,0.1298722059786645,0.0938404151367028,0.0643800108421994,0.0968279486022863,0.1462601635144121,0.143459079097548,0.115422647535118,0.1409846008530336,0.1641755876814779,1
30,0.1818409165288103,0.2439816832683069,0.2882140861131636,0.317323076700248,0.2449815888226881,0.1868712955693414,0.3318489510775884,0.2390875350184378,0.1765922990308661,0.302432929415628,0.2108067438475701,0.1557814285513405,0.255336071541386,0.1968752404469191,0.1618220999558903,0.1497021763612951,0.1128133113739747,0.0895210923169281,0.0693755014965106,0.0439468630800402,0.0940082832162704,0.0752531669126767,0.086616470374966,0.1397308791114505,0.0605222440797347,0.0450675357612399,0.0585863806843433,0.1206781685757133,0.079797618298788,0.0529708652928367,0.0903004923609426,0.1362296675634044,0.1305885998342258,0.1052019211147763,0.1280090061231534,0.1474826007344214,1
31,0.1783304215312488,0.2289142858181937,0.2760563824103633,0.321483630828728,0.253658934687417,0.206565676707589,0.333844308391063,0.2455989851827308,0.1960803085763443,0.3023681810841929,0.2068470443451482,0.1693043990701824,0.2467648580531254,0.1816008648122796,0.1633362829449166,0.1257648169382895,0.1295207407100774,0.1154602768291764,0.1038226016015739,0.0860406391787625,0.0577402600809782,0.0776605076481169,0.0956905866981402,0.122125387146938,0.0462103415368459,0.0621759355530972,0.0691481676069201,0.0952563469593118,0.0752537599356857,0.0394343726728902,0.0736444769556507,0.1071984271780368,0.1261018856627482,0.0775467140542613,0.1078480675657147,0.1303969161246171,1
32,0.1330357187184424,0.1809782820833504,0.2296327441679609,0.2400241884242165,0.1978290089412792,0.1555482329143401,0.2574473354810313,0.197338905369591,0.1493051218781148,0.2529714066030383,0.1820415855966334,0.1323836550491015,0.2265942529750062,0.1761657981996761,0.1422606033494583,0.1440959123002638,0.0785540297881309,0.0583173842015903,0.0522384350318416,0.0459246568742786,0.1099115677771234,0.0958317315487197,0.100584712126489,0.1269311331720078,0.0633619480718287,0.0443501421980129,0.0543044805946012,0.094130999420289,0.0560314815382081,0.0380807075759628,0.0551267967525092,0.0989595210447034,0.0939280386509708,0.0756367233066585,0.0852940888887018,0.1054649894007252,1
33,0.1455977910727538,0.1994500870428425,0.2491644160899729,0.2680087236893179,0.2180659492258543,0.1701582037169498,0.2799792291058239,0.2128395732860502,0.1644746825253024,0.2607168798487598,0.1854326014550744,0.1402093171044336,0.2200101728522876,0.1701003434153949,0.1442938948481123,0.1313774043764607,0.0850893971134407,0.0666925252718854,0.0578968615179576,0.0419200346386388,0.0937155429692493,0.0805776754545191,0.0880406811182405,0.1238915179687165,0.0597001590446176,0.045502851853079,0.0585391380565864,0.0995413486312359,0.0608048535229687,0.0232060300773666,0.067129641328689,0.1099857104664726,0.0961170625819775,0.0645944656920036,0.0926949503207982,0.1135565256933546,1
34,0.1440419341866708,0.1654849196493113,0.1892651961414464,0.2458674222285177,0.1985951611387087,0.1593396935041014,0.242271920748072,0.1833292294527846,0.1422483060428682,0.2070977870202228,0.1452081966224579,0.1143458253579788,0.1723560738412566,0.1312152794954613,0.1159106260632073,0.0986636559646106,0.0881134552745218,0.0652208483640876,0.0492386951532517,0.0384775912423894,0.0866649959130328,0.1081025484908962,0.1003505191535727,0.1073724219913851,0.0440107007914488,0.0721034076461811,0.0628368946249812,0.073685722834795,0.038421279116298,0.0228934978388615,0.0469622593570058,0.0749799711766802,0.0913374134444646,0.0656442388034343,0.0787154584342575,0.0938069999333697,1
35,0.1301369302074758,0.1617938748387631,0.1844560621441009,0.2071607650405541,0.1628860082530945,0.1350189484136776,0.1999930246280485,0.1416440213877206,0.1101386984228569,0.1855287594564076,0.130963699298453,0.0999609947739829,0.1694669078493226,0.131778749086844,0.107198431497236,0.0770894453201719,0.1021051761721918,0.07723839671371,0.0510072098574782,0.034573590609643,0.0517254712857986,0.0304084235271747,0.0314764573245355,0.0745517969009851,0.0658547793447843,0.0650096725588977,0.0667679230074374,0.0867098861465392,0.106940919685369,0.1154051703722933,0.1180440272347258,0.1222361085686893,0.1514639164875028,0.1598610227402741,0.1589261880252614,0.1530324395387469,1
36,0.1013171505749569,0.1333749908560086,0.1562142704292133,0.1726799006084177,0.1384146411975106,0.1375287092540581,0.1474797694410549,0.0987460865057521,0.09686738547888,0.1289130215416196,0.0758133814912351,0.07222425531096,0.1230130639590909,0.0852618115525516,0.0827986441090687,0.0788528107849864,0.1638203933081027,0.1559283587771533,0.1369807715425129,0.1097273031599407,0.0931228480166347,0.0522616954798877,0.0730745463477387,0.0844815344113371,0.0953379843154269,0.0164239712169625,0.0679909301397434,0.070275373203788,0.0915888675114797,0.0540716902220483,0.0911488274887197,0.0887846461300394,0.0981967044033784,0.0935397619928867,0.1118867209424686,0.1051866697594633,1
37,0.119208783285409,0.154774031771211,0.1915016078152831,0.2039450384611725,0.1652777652074363,0.1285404022251874,0.2199647549722283,0.1676910348625108,0.1282961709591912,0.2103138541008635,0.1505897728659543,0.1147050538786062,0.1807012318266694,0.1383100777751557,0.114384666304111,0.1012308301378654,0.0634231944661231,0.0498951844646936,0.0424100037990809,0.0392168035669162,0.0725155478912065,0.0689214330858629,0.0827265674348326,0.1037074340294,0.0455418112753799,0.0436384362964447,0.0538458855194562,0.07777043818456,0.042398191130243,0.0220599657931179,0.0449873395066053,0.0773485306286264,0.0703791204173822,0.0367802150348329,0.0583760999803025,0.0821383672247513,1
